Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,51,14,120,0.308,47,3,8,46,0,1,18,4,64.0,2,NC State
1,5,61,21,174,0.230,58,5,5,79,2,3,22,3,80.0,3,Arkansas St.
1,3,40,9,83,0.373,37,5,6,39,2,1,12,3,52.0,1,Boise St.
1,5,66,19,204,0.230,62,4,10,105,5,0,18,2,79.0,3,Duke
0,3,38,16,111,0.198,33,1,5,32,1,0,6,3,42.0,1,North Carolina
0,3,31,15,105,0.152,30,4,4,37,3,0,8,2,39.0,1,Creighton
1,3,42,9,96,0.344,40,5,6,50,3,0,25,1,59.5,2,Chattanooga
1,3,42,9,97,0.340,39,4,12,40,2,1,17,3,55.5,2,Sam Houston St.
0,4,46,19,140,0.193,46,7,10,61,8,2,8,0,59.0,1,SMU
1,5,70,17,169,0.314,64,5,4,77,9,1,16,5,84.0,1,North Carolina
1,4,59,16,149,0.289,52,5,8,77,2,1,16,1,73.0,1,Texas Tech
1,5,66,19,167,0.281,57,8,6,71,6,1,23,4,86.5,2,Iowa St.
0,5,52,27,177,0.141,48,5,7,72,3,1,26,1,71.0,4,West Virginia
1,5,59,22,155,0.239,55,6,9,70,5,4,39/,2,88.5,1,Oklahoma
0,3,34,21,120,0.108,31,3,4,54,2,0,12,4,43.0,0,Baylor
0,4,54,18,156,0.231,52,5,9,61,5,1,18,3,69.0,0,Kansas St.
0,3,29,22,126,0.056,28,3,6,54,3,0,8,0,36.0,3,Kansas
0,3,29,16,112,0.116,26,2,6,48,5,1,8,3,36.0,2,Texas
0,3,31,23,109,0.073,28,2,7,37,1,0,10,2,38.0,1,Iowa St.
0,3,38,13,112,0.223,33,2,6,41,6,2,6,3,45.0,1,Oklahoma
0,4,46,20,142,0.183,43,3,4,56,5,1,20,2,60.0,3,Texas
1,3,41,9,103,0.311,33,4,6,45,1,0,20,2,55.0,3,Kansas St.
0,4,48,25,158,0.146,42,2,7,64,0,0,7,2,53.5,1,Kansas
1,5,74,17,191,0.298,68,6,9,87,2,1,21,3,91.5,2,Baylor
1,5,64,24,191,0.209,59,12/,9,86,3,0,16,2,84.0,2,Texas Tech
1,5,60,23,145,0.255,58,10,10,53,4,0,31,3,85.5,0,West Virginia
1,4,62,19,198,0.217,57,7,6,91,1,1,14,2,77.0,2,Wichita St.
0,3,31,24,124,0.056,30,1,6,57,3,2,12,1,40.0,2,Nebraska
