Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,64,15,156,0.314,60,6,5,61,2,2,27,3,85.5,0,San Diego
0,4,53,29,169,0.142,48,2,2,72,3,1,23,3,67.5,0,Stanford
1,3,37,12,87,0.287,34,6,3,31,3,0,26,1,56.0,0,Texas A&M
1,4,66,19,147,0.320,62,4,2,55,4,1,18,0,80.0,0,Florida St.
1,3,42,6,78,0.462,40,3,1,46,1,1,28,1,60.0,0,Louisville
1,4,57,15,126,0.333,56,7,2,51,1,2,25,2,78.5,0,North Carolina
1,4,66,23,148,0.291,62,4,5,63,4,1,18,0,80.0,1,North Dakota
1,3,43,15,95,0.295,42,5,5,41,1,2,16,2,58.0,0,Green Bay
1,3,47,12,101,0.347,42,2,5,47,1,1,16,4,58.0,3,Toledo
1,3,42,9,100,0.330,37,6,2,51,2,0,6,1,51.0,0,Maryland
1,4,47,18,126,0.230,43,5,2,62,8,0,17,1,60.5,0,Ohio St.
1,3,42,13,74,0.392,38,7,4,28,3,3,10,0,57.0,0,Indiana
1,3,48,6,92,0.457,42,4,3,31,2,0,4,1,54.0,1,Purdue
0,5,62,24,160,0.237,59,6,3,65,4,1,20,5,79.0,2,Penn St.
1,3,47,10,115,0.322,43,7,2,49,4,1,16,2,63.0,0,Northwestern
1,3,45,13,99,0.323,45,1,6,37,1,3,22,2,60.0,0,Wisconsin
0,5,62,21,153,0.268,59,5,2,65,8,1,18,1,77.0,0,Michigan St.
1,5,72,20,161,0.323,69,4,3,57,2,1,21,1,87.5,0,Iowa
0,5,57,28,182,0.159,56,5,5,72,2,0,27,4,75.5,0,Nebraska
1,3,43,12,88,0.352,42,6,4,40,0,1,14,2,57.0,0,Rutgers
1,3,46,6,107,0.374,42,2,2,51,2,1,22,0,60.0,0,Penn St.
1,3,37,13,98,0.245,35,3,6,39,3,1,22,3,52.0,0,Indiana
1,3,40,12,92,0.304,39,1,4,42,4,0,21,2,51.5,0,Maryland
1,3,45,12,130,0.254,44,6,4,55,1,0,16,2,59.0,0,Illinois
1,3,44,6,80,0.475,37,5,1,40,1,2,16,1,59.0,0,Northwestern
1,5,60,19,151,0.272,57,4,4,67,9,0,8,3,68.0,2,Michigan St.
1,5,72,18,191,0.283,68,3,2,77,4,1,22,2,87.0,0,Michigan
1,5,72,31,205,0.200,69,2,4,100/,7,0,20,1,84.0,0,Nebraska
1,5,64,19,165,0.273,60,2,1,81,2,0,18,3,75.0,1,Wisconsin
1,3,50,12,109,0.349,45,3,2,54,4,1,12,2,60.0,0,North Dakota
1,3,49,9,115,0.348,44,4,3,55,1,1,10,1,59.0,0,Hawaii
1,4,67,15,148,0.351,62,4,5,71,5,1,12,3,78.0,0,Missouri
1,3,46,16,131,0.229,43,1,0,61,3,1,22,0,59.0,3,UCLA
0,4,55,29,175,0.149,53,0,2,73,3,1,25,1,68.5,2,Stanford
