Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,29,16,114,0.114,27,0,8,50,4,1,8,1,34.0,2,South Alabama
0,5,47,16,148,0.209,44,7,12,66,7,0,10,2,59.0,1,Samford
0,3,22,12,90,0.111,21,1,8,38,5,1,8,1,28.0,2,Indiana St.
1,3,34,8,88,0.295,31,11,8,47,3,2,6,0,50.0,0,Southern U.
0,4,37,21,147,0.109,36,4,12,67,6,3,26,0,57.0,1,Air Force
1,3,36,16,93,0.215,31,8,8,35,2,1,6,2,48.0,0,Alabama A&M
1,4,51,14,164,0.226,47,7,9,79,2,0,8,1,62.0,1,Louisiana
1,3,35,17,119,0.151,31,4,11,53,2,1,7,0,43.5,3,Southern U.
0,3,25,19,114,0.053,22,1,4,50,5,1,16,0,35.0,2,North Florida
0,4,45,22,142,0.162,45,9,6,68,11,1,12,1,61.0,2,FIU
0,3,40,11,100,0.290,36,3,7,42,12,1,8,1,48.0,1,Mercer
0,3,36,22,118,0.119,35,1,8,38,2,3,2,0,41.0,0,Jacksonville St.
0,4,51,28,155,0.148,50,8,8,73,9,3,6,7,65.0,0,Evansville
0,3,23,14,91,0.099,22,4,12,30,5,3,4,4,32.0,0,Kennesaw St.
0,4,53,20,165,0.200,50,5,9,80,9,1,6,0,62.0,0,Central Ark.
0,4,33,19,131,0.107,31,3,4,56,4,0,4,2,38.0,4,Northwestern St.
0,3,29,13,95,0.168,29,3,6,36,6,0,8,2,36.0,2,Sam Houston St.
0,4,58,24,183,0.186,54,3,9,96,4,0,14,1,68.0,2,SFA
1,3,37,10,114,0.237,36,3,11,62,4,1,4,0,43.0,0,Mississippi Val.
0,4,39,17,152,0.145,35,5,8,70,9,0,16,0,52.0,4,Southeastern La.
0,4,50,21,153,0.190,40,6,5,64,4,0,6,0,59.0,3,McNeese
1,5,59,17,173,0.243,52,7,3,78,14,1,12,1,73.0,2,New Orleans
0,3,26,11,101,0.149,25,1,5,34,7,0,2,2,28.0,0,Lamar University
0,5,59,12,166,0.283,51,8,11,69,8,1,14,2,75.0,3,Houston Baptist
1,5,55,16,173,0.225,51,8,8,83,4,0,18,0,72.0,4,Southeastern La.
1,4,56,8,144,0.333,54,7,9,97,10,2,2,1,66.0,4,New Orleans
0,3,31,9,119,0.185,29,4,6,55,2,4,6,1,42.0,1,A&M-Corpus Christi
0,5,54,28,186,0.140,49,6,8,97,9,1,8,3,65.0,3,McNeese
