Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,34,10,76,0.316,30,11,7,28,3,4,6,1,52.0,0,Iona
1,5,72,27,173,0.260,63,2,8,59,2,1,12,1,81.0,1,Rutgers
0,3,23,21,99,0.020,23,3,5,34,4,6,2,1,33.0,0,UConn
1,3,40,7,108,0.306,39,5,5,56,3,1,6,0,49.0,0,St. Francis Brooklyn
1,3,38,13,93,0.269,36,6,4,40,2,1,10,1,50.0,0,Loyola Maryland
0,3,33,19,116,0.121,30,0,6,39,3,0,4,2,35.0,1,Rice
1,4,51,24,141,0.191,50,6,6,64,3,3,12,5,66.0,2,A&M-Corpus Christi
1,3,41,8,93,0.355,39,5,5,50,4,1,4,1,49.0,1,Houston
1,3,37,10,96,0.281,35,8,2,56,2,1,16,5,54.0,1,Brown
0,5,51,32,178,0.107,46,3,6,87,3,2,8,5,60.0,3,Columbia
1,4,49,17,124,0.258,44,6,7,46,6,0,10,0,60.0,2,Cornell
1,3,43,12,89,0.348,41,7,3,54,5,3,4,2,55.0,0,Dartmouth
1,4,48,15,123,0.268,46,9,8,53,10,2,28,4,73.0,1,Harvard
1,3,41,10,131,0.237,40,8,3,74,2,3,14,1,59.0,0,Penn
0,3,27,22,104,0.048,27,2,7,49,5,1,8,7,34.0,0,Princeton
1,4,50,28,132,0.167,45,9,6,65,1,6,14,2,72.0,0,Brown
1,4,48,21,139,0.194,44,6,7,50,6,2,8,2,60.0,0,Cornell
1,4,50,22,145,0.193,47,4,13,64,5,2,12,1,62.0,3,Columbia
1,5,66,21,177,0.254,60,4,7,90,4,4,14,2,81.0,0,Princeton
1,3,44,12,100,0.320,42,11,6,49,3,0,4,4,57.0,0,Penn
0,5,65,21,175,0.251,62,5,5,70,5,2,14,3,79.0,1,Harvard
1,5,60,38/,188,0.117,58,7,5,87,7,4,8,0,75.0,1,Dartmouth
1,3,51,11,99,0.404,46,4,12,34,5,0,4,0,57.0,0,Hartford
