Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,61,22,172,0.227,55,4,10,98,6,3,18,1,77.0,1,The Citadel
0,4,57,26,203,0.153,52,1,2,115/,2,2,10,9/,65.0,1,Gardner-Webb
0,4,43,23,171,0.117,40,5,2,82,2,2,14,1,57.0,1,Morehead St.
1,3,37,21,96,0.167,34,7,3,44,2,0,7,1,47.5,2,Buffalo
1,4,56,22,140,0.243,53,3,3,63,0,1,20,1,70.0,5,Coppin St.
1,5,53,22,191,0.162,51,5,11,102,4,3,26,2,74.0,5,Bucknell
0,3,31,14,94,0.181,30,1,5,52,6,0,10,0,37.0,2,Kent St.
0,5,52,26,188,0.138,45,7,8,77,4,0,20,1,69.0,0,Winthrop
1,5,52,21,154,0.201,48,3,10,84,3,0,20,5,65.0,6,UMBC
1,3,34,10,96,0.250,32,10,7,47,0,2,6,1,49.0,3,Morgan St.
0,4,51,28,186,0.124,48,7,4,94,7,3,6,2,64.0,3,Youngstown St.
0,4,43,15,143,0.196,42,5,10,63,7,1,16,3,57.0,3,Lehigh
0,3,16,14,71,0.028,16,2,6,20,5,1,4,2,21.0,0,Pittsburgh
0,3,16,18,80,-0.025,15,5,8,31,3,1,4,0,24.0,5,Western Ky.
0,5,64,29,202,0.173,58,5,8,99,3,5,16,6,82.0,9/,Central Conn. St.
0,4,42,23,150,0.127,36,4,4,59,3,7/,18,2,62.0,5,Bryant
0,3,41,14,125,0.216,35,2,6,56,7,3,15,0,53.5,1,Duquesne
1,3,45,13,112,0.286,41,6,4,59,0,0,8,4,55.0,0,Fairleigh Dickinson
0,3,30,12,83,0.217,30,2,5,30,6,0,15,1,39.5,4,Sacred Heart
1,4,51,28,143,0.161,49,8,10,60,5,1,6,2,63.0,1,St. Francis Brooklyn
1,3,31,12,121,0.157,30,5,6,63,3,2,12,2,44.0,1,LIU
0,3,23,22,91,0.011,23,3,5,37,1,2,12,2,34.0,4,West Virginia
1,4,55,24,170,0.182,54,5,9,77,1,1,16,4,69.0,4,Central Conn. St.
0,5,57,20,180,0.206,53,5,4,72,5,2,24,3,76.0,0,Bryant
1,3,38,8,100,0.300,36,12,6,50,0,4,2,0,55.0,0,Fairleigh Dickinson
0,4,51,23,165,0.170,50,5,10,79,3,2,12,1,64.0,2,Sacred Heart
1,4,58,18,141,0.284,52,9,9,60,3,1,10,2,73.0,6,St. Francis Brooklyn
0,4,56,24,170,0.188,52,4,6,86,6,1,10,1,66.0,2,LIU
