Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,55,19,154,0.234,53,6,10,79,2,0,14,0,68.0,0,Gardner-Webb
0,5,60,28,214,0.150,54,8,17,96,6,3,22,2,82.0,1,The Citadel
1,4,66,26,189,0.212,61,2,11,86,5,3,20,0,81.0,0,Robert Morris
0,4,40,23,126,0.135,37,1,14,47,4,2,12,3,49.0,3,Marshall
0,3,23,28,106,-0.047,22,4,5,40,6,3,2,4,31.0,1,Indiana St.
0,5,47,16,123,0.252,43,6,19/,54,4,3,26,3,69.0,5,West Virginia
0,4,47,22,150,0.167,47,7,14,63,6,3,9,1,61.5,0,Wright St.
0,4,42,36,164,0.037,40,1,6,69,3,1,20,0,54.0,0,Ball St.
0,4,39,21,133,0.135,37,4,6,60,10,1,18,1,53.0,0,Northern Ky.
1,4,54,24,130,0.231,52,4,14,64,4,1,10,1,64.0,3,Coppin St.
0,3,26,26,113,0,24,3,7,51,2,0,12,0,35.0,2,Kent St.
0,5,47,26,144,0.146,42,6,5,64,8,1,12,2,60.0,5,Montana
0,4,44,30,143,0.098,42,5,9,62,3,4,8,4,57.0,0,Jacksonville St.
1,3,44,9,114,0.307,43,5,6,64,3,1,14,0,57.0,0,Tennessee Tech
0,3,36,20,109,0.147,29,2,5,34,2,2,8,0,44.0,0,Eastern Ky.
1,3,34,10,106,0.226,34,6,3,52,3,0,26,1,53.0,4,Murray St.
1,4,53,23,148,0.203,49,6,9,74,9,1,17,1,68.5,6,Belmont
0,5,57,33,166,0.145,54,8,5,51,5,4,16,1,77.0,8,Tennessee St.
0,5,55,28,174,0.155,51,7,13,67,5,0,18,0,71.0,4,SIUE
1,5,81,32,207,0.237,76/,7,10,99,4,0,16,2,96.0,1,Eastern Ill.
0,3,38,18,95,0.211,38,6,8,30,6,2,14,2,53.0,5,UT Martin
1,4,51,25,143,0.182,49,5,7,68,6,1,26,1,70.0,2,Southeast Mo. St.
0,3,38,24,108,0.130,37,3,3,44,2,1,8,0,46.0,1,Dayton
1,4,52,20,124,0.258,48,8,5,49,3,3,30,1,78.0,3,Tennessee Tech
1,3,52,13,86,0.453,52,4,10,28,2,1,22,0,68.0,5,Jacksonville St.
0,5,64,34,168,0.179,61,8,12,73,9,0,29,2,86.5,1,Eastern Ky.
0,4,45,27,152,0.118,41,6,8,57,9,5,10,1,61.0,0,Austin Peay
0,5,62,29,166,0.199,61,5,10,54,3,5,20,1,82.0,2,Tennessee St.
0,3,31,24,105,0.067,28,1,5,49,4,1,10,1,38.0,6,Belmont
0,3,41,22,115,0.165,36,4,7,43,7,0,6,2,48.0,1,SIUE
