Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
241.67,220.67,92.83,74.1,650.17,588.29,0.54,0.57,270.8,270.69,24.86,20.07,46.0,33.41,298.71,280.95,34.2,19.64,15.44,18.0,79.77,88.91,14.46,13.9,315.03,310.33,10.3,8.5,1,3,44,14,93,0.323,39,6,6,50,0,1,4,0,53.0,1,Wichita St.
241.67,306.0,92.83,111.59,650.17,805.18,0.54,0.58,270.8,344.21,24.86,36.69,46.0,48.94,298.71,368.88,34.2,43.2,15.44,18.56,79.77,121.3,14.46,19.36,315.03,430.17,10.3,10.4,0,4,51,26,153,0.163,48,5,13,79,5,2,6,1,61.0,1,Creighton
241.67,261.31,92.83,117.5,650.17,793.69,0.54,0.61,270.8,278.71,24.86,33.46,46.0,51.47,298.71,381.87,34.2,37.5,15.44,11.9,79.77,68.77,14.46,17.31,315.03,345.47,10.3,11.55,1,3,48,15,112,0.295,46,5,3,49,0,4,0,4,57.0,1,Omaha
241.67,292.81,92.83,110.88,650.17,759.62,0.54,0.45,270.8,335.31,24.86,32.09,46.0,60.55,298.71,342.87,34.2,25.45,15.44,19.25,79.77,144.7,14.46,19.67,315.03,394.37,10.3,8.57,0,3,26,22,91,0.044,25,1,5,34,5,0,4,0,29.0,0,Nebraska
241.67,260.44,92.83,115.94,650.17,758.06,0.54,0.52,270.8,278.43,24.86,25.54,46.0,47.46,298.71,348.47,34.2,26.27,15.44,16.9,79.77,111.67,14.46,17.08,315.03,355.87,10.3,10.5,1,3,48,19,113,0.257,45,1,5,46,2,1,12,2,56.0,1,Syracuse
241.67,223.74,92.83,90.47,650.17,561.47,0.54,0.21,270.8,284.07,24.86,25.2,46.0,44.06,298.71,231.83,34.2,26.07,15.44,14.44,79.77,104.3,14.46,13.67,315.03,310.62,10.3,4.33,1,3,42,16,98,0.265,39,6,12,37,4,2,16,4,58.0,1,Iowa
241.67,205.73,92.83,108.53,650.17,613.47,0.54,0.57,270.8,223.38,24.86,28.45,46.0,38.5,298.71,319.67,34.2,29.92,15.44,7.33,79.77,68.91,14.46,13.27,315.03,274.57,10.3,14.12,1,3,41,13,93,0.301,33,5,5,45,1,2,22,4,59.0,2,Montana
241.67,248.63,92.83,93.89,650.17,717.68,0.54,0.67,270.8,292.4,24.86,29.43,46.0,35.62,298.71,372.41,34.2,31.86,15.44,23.89,79.77,73.73,14.46,19.2,315.03,338.62,10.3,18.29,1,3,49,10,99,0.394,44,8,6,44,4,1,8,3,62.0,1,North Dakota St.
241.67,273.44,92.83,113.61,650.17,790.11,0.54,0.37,270.8,324.36,24.86,34.36,46.0,42.54,298.71,436.47,34.2,30.3,15.44,21.7,79.77,111.4,14.46,16.44,315.03,433.86,10.3,11.11,0,5,70,32,241/,0.158,66,3,12,113/,8,2,20,6,85.0,0,UNI
241.67,266.17,92.83,97.0,650.17,717.28,0.54,0.54,270.8,298.53,24.86,29.43,46.0,50.29,298.71,334.12,34.2,33.73,15.44,16.2,79.77,96.33,14.46,14.42,315.03,349.59,10.3,10.44,0,3,32,21,115,0.096,32,4,7,55,3,1,10,0,42.0,2,Marquette
241.67,249.33,92.83,95.76,650.17,695.38,0.54,0.47,270.8,327.27,24.86,37.45,46.0,45.27,298.71,325.5,34.2,32.36,15.44,20.38,79.77,76.64,14.46,11.55,315.03,317.38,10.3,19.67,1,3,44,13,101,0.307,42,4,7,55,3,0,8,1,52.0,1,Missouri St.
241.67,255.63,92.83,98.42,650.17,676.63,0.54,0.74,270.8,328.86,24.86,30.08,46.0,44.31,298.71,311.65,34.2,23.0,15.44,13.7,79.77,129.45,14.46,16.5,315.03,404.47,10.3,7.8,0,4,46,27,142,0.134,43,1,6,63,5,2,4,0,51.0,1,Kansas St.
241.67,247.47,92.83,93.41,650.17,700.0,0.54,0.61,270.8,324.33,24.86,35.0,46.0,53.91,298.71,433.75,34.2,34.78,15.44,11.0,79.77,114.0,14.46,18.45,315.03,375.79,10.3,13.44,0,5,64,22,168,0.250,61,6,8,75,8,1,6,1,74.0,1,TCU
241.67,240.17,92.83,111.44,650.17,663.5,0.54,0.48,270.8,286.21,24.86,25.36,46.0,50.67,298.71,304.93,34.2,27.14,15.44,10.9,79.77,137.73,14.46,21.0,315.03,326.15,10.3,18.5,1,5,74,18,166,0.337,71,7,18/,63,2,2,10,0,88.0,3,West Virginia
241.67,241.17,92.83,97.94,650.17,684.78,0.54,0.32,270.8,271.87,24.86,33.64,46.0,63.25,298.71,337.88,34.2,23.83,15.44,9.25,79.77,117.92,14.46,13.91,315.03,343.28,10.3,9.62,0,4,60,33,189,0.143,54,2,10,92,3,0,12,3,68.0,2,Kansas
241.67,260.21,92.83,84.42,650.17,648.79,0.54,0.27,270.8,357.38,24.86,28.75,46.0,56.93,298.71,320.12,34.2,26.08,15.44,12.55,79.77,110.08,14.46,19.9,315.03,405.83,10.3,8.5,0,5,63,26,155,0.239,59,7,13,64,6,0,10,4,75.0,2,Texas
241.67,257.53,92.83,97.12,650.17,728.53,0.54,0.53,270.8,275.6,24.86,34.5,46.0,48.82,298.71,389.93,34.2,35.5,15.44,11.1,79.77,76.75,14.46,18.3,315.03,335.22,10.3,15.88,1,3,49,13,113,0.319,44,4,2,63,2,1,14,0,61.0,0,South Dakota
241.67,184.0,92.83,76.17,650.17,510.0,0.54,0.45,270.8,220.94,24.86,26.62,46.0,31.84,298.71,234.76,34.2,23.94,15.44,11.67,79.77,82.15,14.46,13.25,315.03,262.6,10.3,11.0,1,3,42,8,91,0.374,41,3,5,49,1,4,8,3,53.0,1,Texas Tech
241.67,276.56,92.83,117.28,650.17,775.61,0.54,0.53,270.8,331.71,24.86,35.67,46.0,47.87,298.71,348.0,34.2,35.17,15.44,12.7,79.77,138.42,14.46,14.75,315.03,397.72,10.3,7.0,0,5,58,32,175,0.149,55,6,13,79,9,2,14,2,73.0,4,Baylor
241.67,247.47,92.83,93.41,650.17,700.0,0.54,0.61,270.8,324.33,24.86,35.0,46.0,53.91,298.71,433.75,34.2,34.78,15.44,11.0,79.77,114.0,14.46,18.45,315.03,375.79,10.3,13.44,1,3,42,12,102,0.294,42,1,14,47,2,2,8,0,49.0,1,TCU
241.67,255.63,92.83,98.42,650.17,676.63,0.54,0.74,270.8,328.86,24.86,30.08,46.0,44.31,298.71,311.65,34.2,23.0,15.44,13.7,79.77,129.45,14.46,16.5,315.03,404.47,10.3,7.8,1,4,64,15,159,0.308,60,1,6,75,4,3,8,3,72.0,0,Kansas St.
241.67,240.17,92.83,111.44,650.17,663.5,0.54,0.48,270.8,286.21,24.86,25.36,46.0,50.67,298.71,304.93,34.2,27.14,15.44,10.9,79.77,137.73,14.46,21.0,315.03,326.15,10.3,18.5,1,3,40,11,90,0.322,36,5,7,43,4,1,22,0,57.0,4,West Virginia
241.67,184.0,92.83,76.17,650.17,510.0,0.54,0.45,270.8,220.94,24.86,26.62,46.0,31.84,298.71,234.76,34.2,23.94,15.44,11.67,79.77,82.15,14.46,13.25,315.03,262.6,10.3,11.0,1,5,59,28,155,0.200,56,4,8,78,6,2,22,1,76.0,0,Texas Tech
241.67,219.2,92.83,82.65,650.17,557.55,0.54,0.6,270.8,241.53,24.86,20.86,46.0,31.93,298.71,249.22,34.2,23.92,15.44,13.3,79.77,83.07,14.46,15.0,315.03,283.71,10.3,6.0,1,4,69,21,171,0.281,67,3,9,70,1,2,14,2,81.0,1,Oklahoma
241.67,260.21,92.83,84.42,650.17,648.79,0.54,0.27,270.8,357.38,24.86,28.75,46.0,56.93,298.71,320.12,34.2,26.08,15.44,12.55,79.77,110.08,14.46,19.9,315.03,405.83,10.3,8.5,1,5,70,29,189,0.217,66,3,6,88,4,2,10,2,80.0,1,Texas
241.67,241.17,92.83,97.94,650.17,684.78,0.54,0.32,270.8,271.87,24.86,33.64,46.0,63.25,298.71,337.88,34.2,23.83,15.44,9.25,79.77,117.92,14.46,13.91,315.03,343.28,10.3,9.62,0,5,59,29,177,0.169,58,1,6,93,7,3,22,2,74.0,3,Kansas
241.67,276.56,92.83,117.28,650.17,775.61,0.54,0.53,270.8,331.71,24.86,35.67,46.0,47.87,298.71,348.0,34.2,35.17,15.44,12.7,79.77,138.42,14.46,14.75,315.03,397.72,10.3,7.0,1,5,64,20,141,0.312,62,9,6,59,5,3,8,3,80.0,0,Baylor
241.67,219.2,92.83,82.65,650.17,557.55,0.54,0.6,270.8,241.53,24.86,20.86,46.0,31.93,298.71,249.22,34.2,23.92,15.44,13.3,79.77,83.07,14.46,15.0,315.03,283.71,10.3,6.0,1,3,51,10,93,0.441,47,5,4,31,0,1,12,4,63.0,1,Oklahoma
241.67,336.87,92.83,136.33,650.17,827.13,0.54,0.75,270.8,336.86,24.86,44.11,46.0,62.17,298.71,343.14,34.2,41.3,15.44,23.56,79.77,132.56,14.46,24.22,315.03,481.42,10.3,8.38,0,3,44,10,99,0.343,41,2,4,33,8,0,2,3,47.0,2,Purdue
