Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,32,16,89,0.180,31,2,7,31,6,3,8,4,41.0,4,Dayton
1,5,69,29,189,0.212,65,5,7,85,8,8,14,5,89.0,0,SIUE
1,4,45,20,137,0.182,42,3,5,62,6,7,8,2,59.0,3,Wright St.
1,5,58,21,156,0.237,55,10,16,71,11,1,16,3,77.0,5,Penn
0,4,53,32,150,0.140,53,3,8,57,2,2,16,5,66.0,0,Houston Baptist
1,5,60,28,170,0.188,59,9,11,70,6,6,20,6,85.0,1,North Florida
1,4,49,20,120,0.242,45,2,4,57,7,1,12,2,58.0,2,Purdue Fort Wayne
0,3,27,16,104,0.106,27,3,2,50,8,2,6,2,35.0,2,Marshall
1,5,64,29,176,0.199,59,6,7,69,2,3,12,3,79.0,0,Green Bay
0,3,43,22,133,0.158,41,2,4,55,5,1,16,2,54.0,1,North Dakota
0,3,27,18,103,0.087,26,1,3,37,2,1,4,2,31.0,3,Minnesota
0,5,50,31,151,0.126,48,7,9,75,5,1,12,1,64.0,3,Eastern Mich.
1,3,43,8,94,0.372,41,4,6,45,3,3,12,2,56.0,1,Central Mich.
1,4,53,22,152,0.204,52,4,3,65,5,2,16,2,67.0,1,Ball St.
1,4,53,15,129,0.295,51,5,5,39,6,1,20,2,69.0,0,Akron
0,3,22,22,93,0,19,2,5,43,9,0,0,0,24.0,0,Western Mich.
0,5,59,27,164,0.195,52,2,10,70,7,1,12,2,68.0,0,Northern Ill.
1,4,50,14,126,0.286,47,4,4,64,4,1,14,0,62.0,1,Ohio
1,5,58,22,168,0.214,54,1,8,85,4,1,20,1,70.0,4,Kent St.
0,4,36,21,134,0.112,34,2,6,44,12,0,10,0,43.0,1,Bowling Green
1,3,49,16,125,0.264,47,4,5,72,1,0,6,0,56.0,0,Central Mich.
1,3,32,14,85,0.212,30,9,3,41,1,1,20,0,52.0,1,Eastern Mich.
1,5,59,34,175,0.143,54,4,9,80,5,1,18,1,73.0,1,Ball St.
0,5,58,23,159,0.220,52,8,8,61,3,3,10,0,74.0,0,Buffalo
0,3,32,21,106,0.104,30,5,4,41,4,4,8,0,45.0,0,Northern Ill.
0,4,46,23,158,0.146,44,4,6,81,5,4,6,0,57.0,0,Western Mich.
1,5,74,27,209,0.225,72/,6,10,89,4,2,16,0,90.0,3,Kent St.
0,3,42,21,124,0.169,41,2,0,57,6,2,8,0,50.0,4,Ohio
