Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
198.7,289.29,74.35,109.53,531.35,754.76,0.43,0.15,199.44,331.57,27.07,35.5,35.25,62.91,234.84,415.0,21.93,25.55,10.18,15.89,92.54,140.09,13.45,17.78,281.47,386.66,6.71,7.12,0,4,42,25,156,0.109,39,2,7,64,4,2,19,3,55.5,0,Wisconsin
198.7,255.63,74.35,98.42,531.35,676.63,0.43,0.74,199.44,328.86,27.07,30.08,35.25,44.31,234.84,311.65,21.93,23.0,10.18,13.7,92.54,129.45,13.45,16.5,281.47,404.47,6.71,7.8,0,4,52,22,172,0.174,52,8,8,75,6,3,10,0,68.0,0,Kansas St.
198.7,293.06,74.35,118.56,531.35,797.72,0.43,0.7,199.44,309.19,27.07,30.21,35.25,50.69,234.84,383.44,21.93,27.43,10.18,26.0,92.54,116.2,13.45,16.6,281.47,408.69,6.71,8.55,1,5,67,20,161,0.292,65,5,10,74,5,1,8,2,77.0,1,Arizona
198.7,249.33,74.35,95.76,531.35,695.38,0.43,0.47,199.44,327.27,27.07,37.45,35.25,45.27,234.84,325.5,21.93,32.36,10.18,20.38,92.54,76.64,13.45,11.55,281.47,317.38,6.71,19.67,1,3,46,12,109,0.312,44,5,10,51,2,1,16,1,60.0,0,Missouri St.
198.7,240.22,74.35,97.72,531.35,668.11,0.43,0.68,199.44,311.15,27.07,32.17,35.25,52.0,234.84,316.75,21.93,38.0,10.18,11.18,92.54,107.17,13.45,15.09,281.47,342.25,6.71,14.0,1,3,35,14,87,0.241,34,7,5,41,5,1,20,1,53.0,0,Pacific
198.7,279.0,74.35,105.42,531.35,782.32,0.43,0.63,199.44,359.43,27.07,26.29,35.25,42.86,234.84,373.94,21.93,29.33,10.18,17.33,92.54,98.5,13.45,14.5,281.47,364.81,6.71,9.56,0,3,46,25,140,0.150,44,3,4,64,2,1,10,1,55.0,0,UCLA
198.7,249.5,74.35,109.17,531.35,709.17,0.43,0.47,199.44,279.0,27.07,25.53,35.25,34.67,234.84,324.56,21.93,31.57,10.18,11.2,92.54,139.33,13.45,17.42,281.47,342.47,6.71,17.33,1,3,54,12,96,0.438,47,2,8,40,1,0,6,0,59.0,1,Utah Valley
198.7,236.5,74.35,91.17,531.35,623.61,0.43,0.51,199.44,281.5,27.07,46.8,35.25,54.5,234.84,274.06,21.93,36.5,10.18,22.89,92.54,118.1,13.45,18.18,281.47,345.09,6.71,9.0,1,3,43,15,91,0.308,36,8,7,31,4,5,10,1,61.0,1,Northern Ill.
198.7,298.94,74.35,111.75,531.35,784.5,0.43,0.64,199.44,371.83,27.07,33.15,35.25,48.0,234.84,345.33,21.93,38.44,10.18,12.4,92.54,135.82,13.45,22.75,281.47,405.67,6.71,10.57,0,5,73,24,185,0.265,70,5,6,79,8,1,22,5,90.0,0,Washington
198.7,233.42,74.35,102.0,531.35,687.74,0.43,0.49,199.44,274.47,27.07,29.5,35.25,50.31,234.84,355.19,21.93,31.07,10.18,14.0,92.54,117.0,13.45,14.82,281.47,316.11,6.71,18.0,1,3,45,10,100,0.350,42,11,4,41,1,2,8,3,62.0,0,Pepperdine
198.7,233.42,74.35,102.0,531.35,687.74,0.43,0.49,199.44,274.47,27.07,29.5,35.25,50.31,234.84,355.19,21.93,31.07,10.18,14.0,92.54,117.0,13.45,14.82,281.47,316.11,6.71,18.0,1,4,56,19,128,0.289,53,11,9,58,4,0,26,2,80.0,0,Pepperdine
198.7,231.11,74.35,90.28,531.35,624.94,0.43,0.54,199.44,242.94,27.07,29.07,35.25,43.31,234.84,279.65,21.93,27.85,10.18,16.15,92.54,76.08,13.45,9.42,281.47,311.79,6.71,7.88,1,3,43,9,89,0.382,41,4,9,30,6,1,12,3,54.0,1,UC Santa Barbara
198.7,226.89,74.35,88.39,531.35,591.22,0.43,0.56,199.44,274.29,27.07,34.9,35.25,42.36,234.84,275.62,21.93,32.7,10.18,17.67,92.54,84.09,13.45,17.0,281.47,361.04,6.71,8.43,1,4,69,25,160,0.275,62,5,9,60,6,2,24,1,88.0,1,Cal Poly
198.7,212.61,74.35,101.06,531.35,625.33,0.43,0.55,199.44,226.25,27.07,27.57,35.25,38.13,234.84,300.12,21.93,35.38,10.18,15.89,92.54,79.67,13.45,18.0,281.47,284.35,6.71,9.12,1,3,37,12,88,0.284,36,4,9,32,1,1,14,2,49.0,0,Cal St. Fullerton
