Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,44,20,140,0.171,43,6,6,67,6,1,8,2,55.0,0,Holy Cross
0,4,48,31,149,0.114,46,4,11,65,7,0,14,1,59.0,2,James Madison
1,3,37,15,88,0.250,35,14,8,47,2,2,11,1,58.5,1,N.C. Central
0,3,38,26,120,0.100,37,5,11,51,6,0,10,1,48.0,2,Mercer
1,3,46,15,123,0.252,40,4,6,61,4,0,12,2,56.0,1,William & Mary
0,3,25,18,100,0.070,23,3,13,42,14/,2,6,2,33.0,1,Belmont
0,3,28,25,108,0.028,26,7,5,47,6,2,6,3,40.0,2,Georgia
0,3,34,17,102,0.167,31,3,8,33,8,3,4,2,42.0,1,Georgia Tech
0,4,46,16,141,0.213,41,8,13,65,7,1,10,6,60.0,0,Kennesaw St.
0,4,57,21,153,0.235,51,4,14,58,4,1,10,6,67.0,2,East Carolina
0,3,23,20,80,0.037,23,4,8,32,8,0,0,3,27.0,2,Louisiana
1,5,44,24,137,0.146,38,12,8,59,6,5,10,2,66.0,2,Troy
1,4,53,23,139,0.216,52,13,11,58,3,0,8,1,70.0,1,South Alabama
0,3,27,19,103,0.078,26,0,6,34,7,1,8,0,32.0,0,Coastal Carolina
0,3,34,17,108,0.157,30,1,9,46,1,1,4,0,38.0,3,South Alabama
1,4,51,23,125,0.224,46,6,8,51,7,1,26,0,71.0,1,Troy
0,5,62,20,151,0.278,57,8,16,65,5,2,8,1,76.0,1,Texas St.
1,5,61,29,172,0.186,57,12,12,79,4,2,6,4,78.0,5,UT Arlington
0,3,30,26,108,0.037,30,3,5,40,3,2,6,3,38.0,2,Little Rock
0,3,29,21,109,0.073,28,0,6,50,2,1,4,3,32.0,2,Arkansas St.
0,3,23,26,108,-0.028,19,5,2,38,3,0,0,0,28.0,0,Coastal Carolina
0,4,53,32,148,0.142,53,7,10,75,9,0,4,4,62.0,2,Ga. Southern
0,4,49,29,158,0.127,46,2,10,58,6,1,10,1,57.0,3,Ga. Southern
0,3,26,22,97,0.041,25,1,9,38,7,1,8,2,32.0,0,Arkansas St.
