Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
221.85,296.56,85.7,111.78,548.15,766.17,0.62,0.26,276.33,358.21,30.75,30.08,47.83,41.85,262.69,349.44,24.93,32.64,16.2,22.67,91.17,141.69,13.27,19.15,324.41,454.93,4.5,8.0,1,5,68,30,167,0.228,63,3,3,66,6,6,16,3,85.0,0,Stanford
221.85,275.26,85.7,96.32,548.15,703.63,0.62,0.24,276.33,352.07,30.75,41.67,47.83,42.4,262.69,394.14,24.93,31.36,16.2,13.11,91.17,159.4,13.27,19.0,324.41,383.53,4.5,7.62,0,4,65,26,172,0.227,64,2,6,70,6,2,2,1,70.0,1,Minnesota
221.85,289.29,85.7,109.53,548.15,754.76,0.62,0.15,276.33,331.57,30.75,35.5,47.83,62.91,262.69,415.0,24.93,25.55,16.2,15.89,91.17,140.09,13.27,17.78,324.41,386.66,4.5,7.12,0,3,29,28,111,0.009,26,2,4,41,2,1,4,1,34.0,1,Wisconsin
221.85,257.39,85.7,102.67,548.15,719.56,0.62,0.45,276.33,253.53,30.75,34.73,47.83,43.57,262.69,331.59,24.93,28.29,16.2,15.73,91.17,101.0,13.27,11.62,324.41,362.12,4.5,12.33,1,3,54,22,115,0.278,52,1,9,40,1,1,8,1,60.0,1,A&M-Corpus Christi
221.85,220.14,85.7,85.9,548.15,579.33,0.62,0.61,276.33,310.0,30.75,43.82,47.83,43.62,262.69,294.53,24.93,38.67,16.2,15.09,91.17,79.93,13.27,12.5,324.41,364.41,4.5,10.0,1,4,56,24,118,0.271,53,13/,5,54,10,1,10,1,75.0,0,UC Irvine
221.85,262.11,85.7,104.33,548.15,715.5,0.62,0.62,276.33,341.15,30.75,26.92,47.83,42.62,262.69,327.12,24.93,27.58,16.2,14.67,91.17,117.77,13.27,16.42,324.41,371.16,4.5,9.25,1,3,57,20,142,0.261,53,3,5,53,1,0,6,1,63.0,0,Colorado
221.85,279.0,85.7,105.42,548.15,782.32,0.62,0.63,276.33,359.43,30.75,26.29,47.83,42.86,262.69,373.94,24.93,29.33,16.2,17.33,91.17,98.5,13.27,14.5,324.41,364.81,4.5,9.56,1,4,66,17,173,0.283,65,5,4,86,3,2,14,2,80.0,1,UCLA
221.85,257.78,85.7,96.0,548.15,685.5,0.62,0.65,276.33,330.0,30.75,28.08,47.83,36.67,262.69,322.06,24.93,30.83,16.2,18.27,91.17,99.25,13.27,20.64,324.41,341.26,4.5,8.67,1,4,72,20,161,0.323,68,4,6,71,4,1,8,2,81.0,0,Long Beach St.
221.85,212.61,85.7,101.06,548.15,625.33,0.62,0.55,276.33,226.25,30.75,27.57,47.83,38.13,262.69,300.12,24.93,35.38,16.2,15.89,91.17,79.67,13.27,18.0,324.41,284.35,4.5,9.12,1,3,47,13,92,0.370,45,8,10,37,3,1,8,0,60.0,0,Cal St. Fullerton
221.85,231.11,85.7,90.28,548.15,624.94,0.62,0.54,276.33,242.94,30.75,29.07,47.83,43.31,262.69,279.65,24.93,27.85,16.2,16.15,91.17,76.08,13.27,9.42,324.41,311.79,4.5,7.88,1,3,50,14,104,0.346,45,1,8,39,2,3,8,0,58.0,0,UC Santa Barbara
221.85,271.47,85.7,126.82,548.15,701.47,0.62,0.6,276.33,287.87,30.75,31.54,47.83,48.5,262.69,298.73,24.93,39.09,16.2,13.78,91.17,105.77,13.27,17.58,324.41,389.1,4.5,10.45,1,3,48,17,92,0.337,43,2,4,29,0,3,4,2,55.0,1,San Diego St.
221.85,230.27,85.7,110.93,548.15,643.33,0.62,0.63,276.33,228.64,30.75,38.17,47.83,51.67,262.69,256.71,24.93,38.29,16.2,38.56,91.17,61.0,13.27,13.67,324.41,326.0,4.5,15.62,1,3,41,9,75,0.427,37,6,5,35,1,0,4,1,49.0,0,San Francisco
221.85,233.61,85.7,95.78,548.15,650.44,0.62,0.61,276.33,301.23,30.75,55.22,47.83,51.42,262.69,292.59,24.93,36.08,16.2,14.22,91.17,88.15,13.27,14.73,324.41,337.69,4.5,12.6,1,3,50,20,110,0.273,48,9,6,45,5,0,16,4,67.0,0,Santa Clara
221.85,222.71,85.7,79.76,548.15,575.05,0.62,0.53,276.33,257.06,30.75,30.54,47.83,44.38,262.69,286.41,24.93,26.0,16.2,13.9,91.17,98.33,13.27,17.27,324.41,313.18,4.5,8.5,1,3,57,13,112,0.393,51,3,5,35,4,1,9,2,65.5,0,BYU
221.85,240.22,85.7,97.72,548.15,668.11,0.62,0.68,276.33,311.15,30.75,32.17,47.83,52.0,262.69,316.75,24.93,38.0,16.2,11.18,91.17,107.17,13.27,15.09,324.41,342.25,4.5,14.0,1,5,56,25,132,0.235,51,3,7,35,10,2,10,6,66.0,0,Pacific
221.85,229.67,85.7,91.17,548.15,637.06,0.62,0.6,276.33,245.12,30.75,23.54,47.83,33.29,262.69,300.38,24.93,24.92,16.2,13.91,91.17,77.47,13.27,11.64,324.41,304.35,4.5,7.12,1,3,45,14,108,0.287,44,2,7,50,3,0,21,0,57.5,2,Gonzaga
221.85,273.81,85.7,110.06,548.15,779.12,0.62,0.71,276.33,259.88,30.75,42.17,47.83,45.8,262.69,356.07,24.93,37.58,16.2,15.89,91.17,105.0,13.27,16.3,324.41,373.83,4.5,7.75,1,3,46,16,96,0.312,45,5,5,43,2,2,8,1,57.0,0,Portland
221.85,233.42,85.7,102.0,548.15,687.74,0.62,0.49,276.33,274.47,30.75,29.5,47.83,50.31,262.69,355.19,24.93,31.07,16.2,14.0,91.17,117.0,13.27,14.82,324.41,316.11,4.5,18.0,1,4,56,23,136,0.243,50,5,4,49,3,2,22,3,74.0,0,Pepperdine
221.85,222.71,85.7,79.76,548.15,575.05,0.62,0.53,276.33,257.06,30.75,30.54,47.83,44.38,262.69,286.41,24.93,26.0,16.2,13.9,91.17,98.33,13.27,17.27,324.41,313.18,4.5,8.5,0,3,46,17,115,0.252,45,1,6,36,2,0,13,2,53.5,0,BYU
